code,voltage
0238,2758.133858267717
0239,2757.188976377953
023a,2774.92125984252
023b,2774.566929133859
023c,2779.0236220472443
023d,2782.9606299212605
023e,2789.7480314960635
023f,2796.551181102363
0240,2803.4960629921266
0241,2797.181102362205
0242,2802.464566929135
0243,2814.92125984252
0244,2813.905511811024
0245,2824.8188976377955
0246,2822.7401574803157
0247,2828.9212598425206
0248,2839.3307086614177
0249,2839.251968503937
024a,2843.6456692913393
024b,2853.236220472442
024c,2856.8897637795285
024d,2865.4251968503945
024e,2868.9763779527566
024f,2866.5433070866147
0250,2875.1496062992132
0251,2875.2598425196857
0252,2881.141732283465
0253,2890.6850393700797
0254,2891.5118110236226
0255,2900.8818897637802
0256,2907.3622047244103
0257,2910.661417322835
0258,2907.8661417322837
0259,2911.700787401576
025a,2920.377952755906
025b,2924.574803149607
025c,2929.976377952756
025d,2931.2440944881896
025e,2946.1889763779527
025f,2942.992125984252
0260,2949.244094488189
0261,2952.322834645669
0262,2965.629921259843
0263,2969.5984251968503
0264,2970.7637795275587
0265,2973.0787401574803
0266,2979.818897637795
0267,2987.433070866141
0268,2989.968503937007
0269,2993.8897637795267
026a,3000.984251968503
026b,3005.2755905511804
026c,3010.968503937007
026d,3024.771653543306
026e,3024.2440944881882
026f,3028.2047244094483
0270,3033.448818897637
0271,3041.2362204724404
0272,3045.1102362204715
0273,3041.0629921259833
0274,3050.3228346456685
0275,3055.740157480314
0276,3060.629921259842
0277,3067.1102362204715
0278,3073.5669291338577
0279,3072.220472440944
027a,3080.2519685039365
027b,3086.7874015748025
027c,3091.212598425196
027d,3090.496062992125
027e,3100.496062992125
027f,3102.8661417322824
0280,3109.7165354330696
0281,3116.4409448818888
0282,3121.9055118110223
0283,3125.0236220472434
0284,3129.220472440944
0285,3138.1417322834636
0286,3142.377952755905
0287,3144.2519685039365
0288,3151.220472440944
0289,3155.464566929133
028a,3165.645669291338
028b,3164.669291338582
028c,3167.5118110236212
028d,3174.7716535433065
028e,3174.448818897637
028f,3187.9842519685035
0290,3186.818897637794
0291,3194.2992125984247
0292,3194.9921259842513
0293,3196.6535433070862
0294,3208.9763779527552
0295,3212.023622047244
0296,3213.795275590551
0297,3223.503937007874
0298,3222.401574803149
0299,3236.015748031496
029a,3236.11811023622
029b,3245.3779527559054
029c,3253.094488188976
029d,3247.2992125984247
029e,3261.9921259842513
029f,3262.070866141732
02a0,3259.488188976378
02a1,3267.6141732283463
02a2,3280.8031496062986
02a3,3277.15748031496
02a4,3287.9842519685035
02a5,3290.897637795275
02a6,3296.999999999999
02a7,3299.67716535433
02a8,3308.51968503937
02a9,3312.4330708661405
02aa,3316.2440944881882
02ab,3319.889763779527
02ac,3328.7007874015744
02ad,3330.23622047244
02ae,3340.960629921259
02af,3340.976377952755
02b0,3352.228346456692
02b1,3349.055118110236
02b2,3355.692913385826
02b3,3352.9921259842513
02b4,3364.5590551181094
02b5,3365.897637795275
02b6,3371.9448818897636
02b7,3379.448818897637
02b8,3380.755905511811
02b9,3382.661417322834
02ba,3391.0314960629917
02bb,3392.4330708661414
02bc,3402.212598425196
