code,voltage
0141,1563.8267716535431
0142,1561.2440944881887
0143,1571.535433070866
0144,1577.1259842519682
0145,1578.354330708661
0146,1582.8976377952752
0147,1586.0944881889761
0148,1595.322834645669
0149,1597.5511811023619
014a,1597.6929133858266
014b,1605.9291338582675
014c,1606.527559055118
014d,1617.8188976377953
014e,1621.535433070866
014f,1621.574803149606
0150,1628.0944881889761
0151,1639.6692913385828
0152,1645.8897637795274
0153,1644.9212598425192
0154,1650.5196850393697
0155,1655.1653543307082
0156,1660.1259842519685
0157,1662.795275590551
0158,1667.7007874015744
0159,1672.881889763779
015a,1684.3622047244091
015b,1682.6692913385823
015c,1685.385826771653
015d,1695.4645669291333
015e,1702.1732283464562
015f,1708.7165354330702
0160,1717.6141732283459
0161,1711.6141732283459
0162,1713.0078740157473
0163,1724.4645669291333
0164,1730.1968503937003
0165,1734.3307086614166
0166,1736.4645669291333
0167,1734.9842519685033
0168,1745.409448818897
0169,1752.3937007874008
016a,1757.1653543307082
016b,1765.3070866141725
016c,1763.9921259842515
016d,1774.6614173228338
016e,1769.9999999999993
016f,1783.67716535433
0170,1785.448818897637
0171,1783.7874015748023
0172,1784.874015748031
0173,1800.0551181102358
0174,1807.1023622047237
0175,1809.3228346456688
0176,1826.9606299212596
0177,1819.9999999999995
0178,1828.9055118110232
0179,1826.2519685039367
017a,1838.5196850393697
017b,1834.503937007874
017c,1845.5511811023619
017d,1845.3937007874013
017e,1847.1259842519682
017f,1855.6614173228345
0180,1861.07874015748
0181,1862.8976377952754
0182,1872.6929133858266
0183,1881.724409448819
0184,1878.456692913386
0185,1888.1102362204724
0186,1891.0551181102358
0187,1898.7322834645665
0188,1903.4803149606298
0189,1913.0314960629921
018a,1912.7874015748032
018b,1920.5196850393702
018c,1921.9055118110236
018d,1919.7322834645665
018e,1938.1811023622051
018f,1943.8346456692911
0190,1941.236220472441
0191,1947.7952755905512
0192,1949.8976377952754
0193,1961.771653543307
0194,1965.3858267716535
0195,1969.188976377953
0196,1972.9448818897638
0197,1973.307086614173
0198,1982.2125984251968
0199,1986.6456692913387
019a,1993.1259842519685
019b,1992.755905511811
019c,1997.9606299212596
019d,2004.9055118110236
019e,2007.0708661417325
019f,2016.1023622047246
01a0,2019.023622047244
01a1,2024.724409448819
01a2,2026.1259842519685
01a3,2031.6929133858266
01a4,2043.6692913385828
01a5,2048.094488188976
01a6,2051.716535433071
01a7,2058.070866141732
01a8,2061.023622047244
01a9,2064.88188976378
01aa,2074.51968503937
01ab,2076.9291338582675
01ac,2088.63779527559
01ad,2082.5590551181103
01ae,2090.5433070866143
01af,2095.314960629921
01b0,2100.267716535433
01b1,2100.1889763779527
01b2,2109.0787401574803
01b3,2114.1653543307084
01b4,2120.322834645669
01b5,2126.047244094488
01b6,2127.645669291339
01b7,2138.992125984252
01b8,2133.44094488189
01b9,2138.6535433070867
01ba,2140.157480314961
01bb,2149.409448818898
01bc,2160.677165354331
01bd,2158.0314960629926
01be,2165.5354330708665
01bf,2171.417322834646
01c0,2179.181102362205
01c1,2187.9370078740167
01c2,2187.645669291339
01c3,2188.047244094488
01c4,2194.3307086614177
01c5,2203.204724409449
01c6,2206.4015748031497
01c7,2210.464566929134
01c8,2218.086614173229
01c9,2214.976377952756
01ca,2222.0000000000005
01cb,2226.2677165354335
01cc,2234.385826771654
01cd,2239.732283464568
01ce,2245.779527559055
01cf,2240.5433070866147
01d0,2253.606299212599
01d1,2260.173228346457
01d2,2258.4724409448827
01d3,2269.850393700788
01d4,2275.7480314960635
01d5,2277.0236220472448
01d6,2290.9842519685044
01d7,2288.251968503938
01d8,2293.6377952755915
01d9,2299.645669291339
01da,2295.4881889763783
01db,2308.637795275591
01dc,2315.456692913386
01dd,2317.9842519685044
01de,2323.425196850394
01df,2325.787401574804
01e0,2339.2125984251975
01e1,2339.314960629921
