code,voltage
0123,993.4173228346456
0124,999.511811023622
0125,999.5196850393702
0126,1007.8503937007874
0127,1005.03937007874
0128,1013.023622047244
0129,1015.0551181102362
012a,1023.732283464567
012b,1025.8346456692914
012c,1023.6614173228346
012d,1030.9527559055118
012e,1036.0629921259842
012f,1038.4330708661416
0130,1038.0944881889764
0131,1045.6850393700786
0132,1050.511811023622
0133,1053.8110236220473
0134,1057.228346456693
0135,1063.496062992126
0136,1054.811023622047
0137,1061.275590551181
0138,1070.9842519685042
0139,1068.9842519685042
013a,1076.92125984252
013b,1076.6771653543308
013c,1083.5984251968505
013d,1082.5748031496064
013e,1085.8188976377953
013f,1097.8425196850394
0140,1092.708661417323
0141,1103.1102362204724
0142,1095.5984251968505
0143,1111.220472440945
0144,1106.5590551181103
0145,1111.1811023622047
0146,1112.9133858267717
0147,1116.8425196850394
0148,1118.6614173228347
0149,1115.8110236220473
014a,1128.2047244094488
014b,1131.6456692913387
014c,1129.488188976378
014d,1135.5275590551182
014e,1138.3700787401576
014f,1140.4803149606298
0150,1143.9448818897638
0151,1155.7165354330707
0152,1158.1732283464567
0153,1153.181102362205
0154,1166.0393700787404
0155,1165.181102362205
0156,1166.4015748031497
0157,1174.0393700787404
0158,1171.3858267716537
0159,1178.8346456692914
015a,1177.5511811023623
015b,1183.1496062992126
015c,1193.0866141732283
015d,1191.5669291338581
015e,1200.8188976377953
015f,1197.4488188976377
0160,1199.3779527559057
0161,1201.2913385826773
0162,1203.4015748031497
0163,1212.9448818897638
0164,1218.496062992126
0165,1220.488188976378
0166,1223.763779527559
0167,1229.96062992126
0168,1229.7874015748032
0169,1236.5039370078744
016a,1231.1417322834645
016b,1238.7165354330712
016c,1248.7795275590552
016d,1248.1496062992126
016e,1253.6062992125985
016f,1259.5511811023623
0170,1258.3228346456694
0171,1256.9448818897638
0172,1268.3149606299214
0173,1271.8582677165355
0174,1267.9842519685042
0175,1274.732283464567
0176,1275.472440944882
0177,1281.1811023622047
0178,1278.7952755905512
0179,1289.4094488188978
017a,1299.1102362204724
017b,1291.6614173228345
017c,1306.456692913386
017d,1299.456692913386
017e,1303.4015748031497
017f,1306.9291338582677
0180,1308.7716535433074
0181,1312.3937007874015
0182,1320.3779527559057
0183,1323.976377952756
0184,1325.9685039370079
0185,1329.259842519685
0186,1323.8031496062993
0187,1336.7637795275589
0188,1337.3858267716535
0189,1342.023622047244
018a,1346.275590551181
018b,1349.251968503937
018c,1351.283464566929
018d,1355.1338582677163
018e,1356.740157480315
018f,1361.4960629921259
0190,1361.2047244094488
0191,1371.6299212598421
0192,1370.2125984251966
0193,1381.51968503937
0194,1382.8346456692911
0195,1385.724409448819
0196,1390.6299212598424
0197,1387.1811023622047
0198,1392.55905511811
0199,1405.2913385826769
019a,1403.976377952756
019b,1404.992125984252
019c,1407.4173228346456
019d,1410.1653543307084
019e,1411.3228346456692
019f,1415.8661417322833
01a0,1421.275590551181
01a1,1416.5984251968503
01a2,1423.3070866141734
01a3,1423.070866141732
01a4,1426.9606299212596
01a5,1438.1574803149606
01a6,1432.0629921259842
01a7,1437.8897637795274
01a8,1447.8503937007872
01a9,1444.3307086614172
01aa,1455.535433070866
01ab,1463.3779527559054
01ac,1458.543307086614
01ad,1461.1968503937005
01ae,1466.2992125984251
01af,1466.5826771653542
